,id,Hull Volume,Hull Volume 1-2,Hull Volume 1-3,Hull Volume 2-3,Hull Volume Per Atom,Hull Volume 1-2 Per Atom,Hull Volume 1-3 Per Atom,Hull Volume 2-3 Per Atom,Unique 1,Unique 2,Unique 3,Clusters,Clusters Per Atom,Clusters 1-2,Clusters 1-3,Clusters 2-3,Clusters 1-2 Per Atom,Clusters 1-3 Per Atom,Clusters 2-3 Per Atom
0,1557,296.0284181993067,75.64821944781357,58.38789257343092,42.06484375581341,7.400710454982668,1.8912054861953393,1.459697314335773,1.0516210938953354,40,40,40,29,0.725,35,36,29,0.875,0.9,0.725
0,1558,452.2830170299783,114.93671181165134,99.82667317022991,23.199705090335577,5.653537712874728,1.4367088976456417,1.2478334146278738,0.2899963136291947,40,4,40,12,0.15,17,40,5,0.2125,0.5,0.0625
0,1559,535.0682055773962,170.44097307269493,117.53714387409504,26.54564080563154,6.688352569717452,2.1305121634086865,1.469214298426188,0.33182051007039426,79,80,73,8,0.1,51,55,12,0.6375,0.6875,0.15
0,156,496.5338528970569,120.78676398805645,105.81094909280014,25.22514270453054,6.206673161213211,1.5098345498507055,1.3226368636600019,0.31531428380663173,40,4,40,21,0.2625,15,40,5,0.1875,0.5,0.0625
0,1560,442.37380565051205,114.52603606012862,98.46875986968519,22.484524000568673,5.5296725706314005,1.4315754507516076,1.2308594983710648,0.2810565500071084,40,4,38,13,0.1625,7,40,5,0.0875,0.5,0.0625
0,1561,194.73203559210464,75.25159183089913,51.01333792689194,20.693946697859285,6.491067853070154,2.5083863943633045,1.7004445975630647,0.6897982232619762,30,30,9,19,0.6333333333333333,29,25,19,0.9666666666666667,0.8333333333333334,0.6333333333333333
0,1562,583.0068725938803,102.31927917253307,91.5595160935801,90.47863597622691,7.287585907423503,1.2789909896566634,1.1444939511697512,1.1309829497028363,80,76,59,39,0.4875,52,68,59,0.65,0.85,0.7375
0,1563,415.5920301406337,128.81705940530625,55.33190170627279,41.29084081060573,6.926533835677229,2.1469509900884374,0.9221983617712132,0.6881806801767621,60,60,54,38,0.6333333333333333,45,55,26,0.75,0.9166666666666666,0.43333333333333335
0,1564,144.14469753513455,132.49362807321225,25.687656972251556,16.068655357530908,3.6036174383783637,3.312340701830306,0.642191424306289,0.4017163839382727,40,40,32,8,0.2,39,9,26,0.975,0.225,0.65
0,1565,518.7982385538082,94.66246992677253,85.3412274772873,81.72938563471124,6.4849779819226026,1.1832808740846565,1.0667653434660913,1.0216173204338905,76,76,55,41,0.5125,51,49,53,0.6375,0.6125,0.6625
0,1566,534.3372902674963,170.11916049721137,117.31813608568821,26.573353520519237,6.679216128343704,2.126489506215142,1.4664767010711026,0.3321669190064905,79,80,72,7,0.0875,48,54,12,0.6,0.675,0.15
0,1567,405.2682061732803,107.44550067897596,93.20186735080807,21.30271163798079,5.0658525771660035,1.3430687584871994,1.1650233418851008,0.26628389547475984,40,4,39,26,0.325,9,40,5,0.1125,0.5,0.0625
0,1568,589.5146606853358,107.64314669351239,99.08290574615413,87.5019493244689,7.368933258566697,1.345539333668905,1.2385363218269265,1.0937743665558612,78,77,75,47,0.5875,56,1,1,0.7,0.0125,0.0125
0,1569,473.1185100016107,117.53508321138325,102.66568161941146,24.209586132667695,5.913981375020134,1.4691885401422906,1.2833210202426433,0.3026198266583462,40,4,40,7,0.0875,19,40,5,0.2375,0.5,0.0625
0,157,458.9294538176531,115.30487710756627,100.72653686384635,23.658085209241843,5.7366181727206635,1.4413109638445785,1.2590817107980794,0.295726065115523,40,4,40,18,0.225,13,40,6,0.1625,0.5,0.075
0,1570,198.77236649007918,161.37169411977908,29.665068881799805,18.371417694413864,4.96930916225198,4.034292352994477,0.7416267220449951,0.45928544236034663,40,40,40,19,0.475,39,34,15,0.975,0.85,0.375
0,1571,161.58482802527777,142.56812790178847,27.976615924070142,17.366165638637906,4.039620700631945,3.5642031975447117,0.6994153981017536,0.4341541409659476,40,40,33,19,0.475,39,20,29,0.975,0.5,0.725
0,1572,425.5362545830972,130.79166243486904,56.19446289275733,41.99224997137017,7.0922709097182866,2.1798610405811507,0.9365743815459555,0.6998708328561695,60,60,54,31,0.5166666666666667,45,50,24,0.75,0.8333333333333334,0.4
0,1573,567.8487956264912,100.53805280330066,89.66851849634223,89.2928005723526,7.0981099453311405,1.2567256600412582,1.1208564812042778,1.1161600071544076,78,74,63,49,0.6125,53,59,57,0.6625,0.7375,0.7125
0,1574,144.21748580295164,128.3330774741722,25.027607532096752,15.466360370752065,3.605437145073791,3.208326936854305,0.6256901883024188,0.38665900926880165,40,39,39,23,0.575,39,18,31,0.975,0.45,0.775
0,1575,149.71745323260413,130.46398044471857,25.362740438863387,15.900209181048314,3.742936330815103,3.2615995111179643,0.6340685109715847,0.39750522952620787,39,40,38,16,0.4,39,20,31,0.975,0.5,0.775
0,1576,451.65252813110226,153.80146613339372,106.03803366135443,23.219960748076378,5.645656601638779,1.9225183266674215,1.3254754207669304,0.2902495093509547,78,80,73,15,0.1875,45,52,12,0.5625,0.65,0.15
0,1577,546.2746392374332,97.97551681148653,88.08152584422515,85.80977574769291,6.828432990467915,1.2246939601435816,1.1010190730528144,1.0726221968461613,75,70,63,27,0.3375,51,1,49,0.6375,0.0125,0.6125
0,1578,565.484726120056,100.25888247618587,89.65783602851572,88.76101746354362,7.0685590765007005,1.2532360309523234,1.1207229503564464,1.1095127182942952,76,75,63,48,0.6,52,1,60,0.65,0.0125,0.75
0,1579,192.69709804265185,74.7495132082722,50.67309518504291,20.536752403846364,6.423236601421729,2.4916504402757402,1.6891031728347636,0.6845584134615454,30,30,9,20,0.6666666666666666,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,158,511.4501817960101,165.7803468421788,114.31859771501158,25.63378829914241,6.393127272450126,2.072254335527235,1.4289824714376447,0.32042235373928013,80,80,72,11,0.1375,48,52,12,0.6,0.65,0.15
0,1580,588.1189528975508,102.91649698386199,92.19118327967459,90.8521035122462,7.351486911219385,1.2864562122982748,1.1523897909959324,1.1356512939030776,76,74,57,48,0.6,48,1,49,0.6,0.0125,0.6125
0,1581,465.9102705018612,116.26792087038527,101.67931969133988,23.970576813401145,5.823878381273265,1.453349010879816,1.2709914961417486,0.2996322101675143,40,4,40,16,0.2,14,40,5,0.175,0.5,0.0625
0,1582,205.75130969745567,162.47476334974888,33.4281091217723,19.67318144078175,5.143782742436391,4.061869083743722,0.8357027280443076,0.49182953601954377,40,40,38,23,0.575,39,23,26,0.975,0.575,0.65
0,1583,698.627559912169,120.91933843383123,110.94820456463815,97.01252892861568,8.732844498902113,1.5114917304228903,1.3868525570579768,1.212656611607696,77,78,78,49,0.6125,53,1,56,0.6625,0.0125,0.7
0,1584,658.1204442383655,110.9281070895547,95.77605152821796,100.03481953093595,8.22650555297957,1.3866013386194338,1.1972006441027245,1.2504352441366993,77,73,57,38,0.475,53,52,58,0.6625,0.65,0.725
0,1585,151.27773056042577,63.99315130258217,43.38409610547852,17.267354058072716,5.0425910186808585,2.133105043419406,1.446136536849284,0.5755784686024239,30,30,9,19,0.6333333333333333,29,24,16,0.9666666666666667,0.8,0.5333333333333333
0,1586,233.04734663961952,84.3260935140102,54.827544048130676,22.58100904734218,5.826183665990488,2.108152337850255,1.3706886012032669,0.5645252261835545,40,40,32,16,0.4,30,35,15,0.75,0.875,0.375
0,1587,548.1170289820734,102.4008803988048,94.37204487312891,83.68240030044552,6.851462862275918,1.28001100498506,1.1796505609141115,1.046030003755569,80,76,73,45,0.5625,55,1,56,0.6875,0.0125,0.7
0,1588,243.16622824338899,83.82618901387434,58.00510891591958,23.003698056092343,6.079155706084725,2.0956547253468587,1.4501277228979894,0.5750924514023086,40,39,39,16,0.4,30,34,18,0.75,0.85,0.45
0,1589,656.9982302999645,115.92323422487034,106.54650264883742,93.70518349418406,8.212477878749556,1.4490404278108793,1.3318312831104677,1.1713147936773007,76,78,79,47,0.5875,53,62,52,0.6625,0.775,0.65
0,159,219.42910646045456,82.03959307631159,55.98310849720088,23.24662806906898,5.485727661511364,2.0509898269077897,1.399577712430022,0.5811657017267244,39,40,40,18,0.45,30,28,17,0.75,0.7,0.425
0,1590,473.93248478452387,158.30940759750362,109.15488675264588,24.133599282412373,5.924156059806548,1.9788675949687953,1.3644360844080734,0.3016699910301547,79,80,72,13,0.1625,48,52,12,0.6,0.65,0.15
0,1591,713.0043729200071,122.61442470479186,112.46649266938898,98.24414026592814,8.912554661500089,1.5326803088098981,1.4058311583673624,1.2280517533241018,74,78,78,47,0.5875,56,63,52,0.7,0.7875,0.65
0,1592,562.8710455361304,175.66623896348628,121.14767838480668,27.659481266975,7.03588806920163,2.1958279870435784,1.5143459798100836,0.3457435158371875,80,80,75,11,0.1375,51,49,12,0.6375,0.6125,0.15
0,1593,156.27724663216324,65.3180939984727,44.282056787682976,17.68772390996621,5.209241554405441,2.17726979994909,1.4760685595894325,0.5895907969988736,30,30,9,20,0.6666666666666666,29,24,17,0.9666666666666667,0.8,0.5666666666666667
0,1594,142.80301899154492,127.39278059093571,24.823324882612603,15.353135636014558,3.5700754747886227,3.184819514773393,0.6205831220653151,0.38382839090036397,40,37,39,17,0.425,39,18,29,0.975,0.45,0.725
0,1595,477.8756427089297,117.28315872846383,103.27807149073463,24.69373918303087,5.9734455338616215,1.466039484105798,1.2909758936341829,0.30867173978788587,40,4,40,30,0.375,11,40,5,0.1375,0.5,0.0625
0,1596,275.3651500242873,72.16922181265694,55.591237738915474,40.031066488559134,6.884128750607182,1.8042305453164236,1.389780943472887,1.0007766622139784,40,39,40,22,0.55,35,37,28,0.875,0.925,0.7
0,1597,526.0033506402152,168.7152892353414,116.34482116280836,26.179725632264187,6.57504188300269,2.1089411154417674,1.4543102645351045,0.32724657040330235,80,80,76,11,0.1375,49,50,12,0.6125,0.625,0.15
0,1598,233.33913449886327,85.34842801545393,58.25124796039126,24.29311932209736,5.833478362471582,2.1337107003863482,1.4562811990097815,0.6073279830524341,38,40,40,17,0.425,30,36,15,0.75,0.9,0.375
0,1599,165.18689612256955,67.80732659523146,45.893337061939036,18.366504068938827,5.5062298707523185,2.2602442198410486,1.5297779020646345,0.6122168022979609,30,30,10,18,0.6,29,24,14,0.9666666666666667,0.8,0.4666666666666667
0,16,470.80190725058935,116.31751642877173,102.3234427334569,24.376537673508807,5.885023840632367,1.4539689553596467,1.2790430341682113,0.3047067209188601,40,4,40,11,0.1375,14,40,6,0.175,0.5,0.075
0,160,145.92768551855107,62.53465664263123,42.395707507277784,16.825511444598007,4.864256183951702,2.0844885547543743,1.4131902502425928,0.5608503814866003,30,30,9,20,0.6666666666666666,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,1600,488.54454493715434,142.95272020683726,61.51258906967427,46.325111427231,8.142409082285905,2.382545336780621,1.0252098178279045,0.77208519045385,60,60,57,40,0.6666666666666666,45,50,36,0.75,0.8333333333333334,0.6
0,1601,290.9382253120877,74.81952749759954,57.696705534111985,41.565487973447176,7.273455632802192,1.8704881874399883,1.4424176383527996,1.0391371993361793,40,40,40,29,0.725,35,37,35,0.875,0.925,0.875
0,1602,164.43005623481216,67.51198613991193,45.768659173036475,18.330039165783987,5.481001874493739,2.250399537997064,1.5256219724345492,0.6110013055261329,30,30,9,20,0.6666666666666666,29,24,19,0.9666666666666667,0.8,0.6333333333333333
0,1603,182.9629734499642,72.40195496185119,49.00237817514618,19.76415277448438,6.098765781665474,2.4133984987283728,1.633412605838206,0.6588050924828127,30,30,10,20,0.6666666666666666,29,24,15,0.9666666666666667,0.8,0.5
0,1604,212.6176401408595,76.98709503896768,50.593461393922084,21.78794494725601,5.315441003521487,1.924677375974192,1.2648365348480521,0.5446986236814002,40,40,31,23,0.575,30,31,17,0.75,0.775,0.425
0,1605,762.2235981710371,128.34341094448442,117.54813307837567,102.29320005683084,9.527794977137964,1.6042926368060553,1.469351663479696,1.2786650007103855,80,79,78,43,0.5375,62,62,58,0.775,0.775,0.725
0,1606,670.4595774580471,112.31037255971849,100.8022819125644,98.73594522165277,8.38074471822559,1.403879656996481,1.260028523907055,1.2341993152706596,73,76,38,56,0.7,52,1,57,0.65,0.0125,0.7125
0,1607,603.0643704501937,104.65251342930567,92.64626188245194,93.55776822786765,7.538304630627421,1.308156417866321,1.1580782735306492,1.1694721028483457,75,64,57,49,0.6125,52,54,53,0.65,0.675,0.6625
0,1608,526.675611656093,168.74967317640974,116.3701423350589,26.236609346553543,6.5834451457011625,2.1093709147051216,1.4546267791882364,0.32795761683191926,79,80,76,10,0.125,52,51,12,0.65,0.6375,0.15
0,1609,138.60449266016744,124.58308863561797,24.209265417692446,15.010728048238189,3.465112316504186,3.1145772158904492,0.6052316354423112,0.3752682012059547,40,40,38,8,0.2,39,18,30,0.975,0.45,0.75
0,161,629.3668301586221,112.56339019441553,103.54395257323512,91.26681724690076,7.867085376982776,1.4070423774301941,1.294299407165439,1.1408352155862596,77,78,77,46,0.575,58,1,58,0.725,0.0125,0.725
0,1610,522.234002336183,95.0796085137421,85.20422202079183,83.96046270892109,6.527925029202288,1.1884951064217764,1.065052775259898,1.0495057838615136,77,73,66,50,0.625,48,1,54,0.6,0.0125,0.675
0,1611,248.06737753044393,67.50018152909493,51.76142813898389,37.25693157024379,6.201684438261099,1.6875045382273732,1.2940357034745973,0.9314232892560949,40,40,40,25,0.625,35,35,35,0.875,0.875,0.875
0,1612,166.16652059709958,146.18861542904756,28.16183086610104,17.686719785096216,4.154163014927489,3.654715385726189,0.704045771652526,0.4421679946274054,40,40,33,7,0.175,39,18,23,0.975,0.45,0.575
0,1613,667.5130008463491,111.98113452822943,99.9792885045114,99.23998459815459,8.343912510579363,1.3997641816028679,1.2497411063063926,1.2404998074769324,70,72,31,56,0.7,53,65,54,0.6625,0.8125,0.675
0,1614,559.8054183999565,103.88947980850728,95.72819172533627,84.83246146559203,6.997567729999456,1.2986184976063408,1.1966023965667034,1.0604057683199004,80,72,75,45,0.5625,58,1,56,0.725,0.0125,0.7
0,1615,531.2404077640454,96.16929864729714,85.3813557897232,85.84780468309295,6.640505097050567,1.2021162330912143,1.06726694737154,1.0730975585386617,77,64,68,49,0.6125,39,59,57,0.4875,0.7375,0.7125
0,1616,614.8923160492757,106.01571309607355,91.55863197200108,95.7090789944874,7.686153950615946,1.3251964137009193,1.1444828996500136,1.1963634874310924,78,67,66,48,0.6,48,43,56,0.6,0.5375,0.7
0,1617,714.949079783629,117.22502107403047,101.28810291618153,105.61900986518829,8.936863497295363,1.4653127634253809,1.2661012864522692,1.3202376233148536,67,70,28,53,0.6625,52,56,61,0.65,0.7,0.7625
0,1618,58.176123593675186,43.79614178660502,18.577294152729706,6.86762598386322,2.908806179683759,2.189807089330251,0.9288647076364853,0.34338129919316096,20,20,2,14,0.7,19,6,3,0.95,0.3,0.15
0,1619,8.344180404702676,15.999786904594933,11.625939723635076,2.3540200879354938,0.8344180404702677,1.5999786904594933,1.1625939723635077,0.2354020087935494,10,10,10,8,0.8,9,9,3,0.9,0.9,0.3
0,162,689.45519178964,114.42169989571464,100.2394897208659,102.79048805047321,8.6181898973705,1.430271248696433,1.2529936215108237,1.284881100630915,70,69,32,38,0.475,51,53,63,0.6375,0.6625,0.7875
0,1620,483.36656166490945,118.23687281635549,104.02317413190676,24.875495643145282,6.042082020811368,1.4779609102044435,1.3002896766488345,0.310943695539316,40,4,40,17,0.2125,16,40,5,0.2,0.5,0.0625
0,1621,648.0264027548208,109.79121044998193,96.8646878247248,98.32473170037306,8.10033003443526,1.372390130624774,1.21080859780906,1.2290591462546634,80,71,48,55,0.6875,53,55,56,0.6625,0.6875,0.7
0,1622,168.0109913801706,144.71494267270822,26.48632539770512,16.615912640541545,4.2002747845042645,3.6178735668177056,0.662158134942628,0.41539781601353865,40,40,40,21,0.525,39,29,15,0.975,0.725,0.375
0,1623,486.65784413320443,118.2675620146279,104.44733515882847,25.150897329081324,6.083223051665056,1.4783445251828486,1.3055916894853559,0.31438621661351657,40,4,34,10,0.125,8,40,6,0.1,0.5,0.075
0,1624,709.4424210155936,116.6223426097617,102.01074984800363,104.80797639526335,8.86803026269492,1.4577792826220213,1.2751343731000453,1.3100997049407919,71,68,32,58,0.725,50,46,64,0.625,0.575,0.8
0,1625,546.2746392374332,97.97551681148653,88.08152584422515,85.80977574769291,6.828432990467915,1.2246939601435816,1.1010190730528144,1.0726221968461613,75,70,63,36,0.45,43,1,1,0.5375,0.0125,0.0125
0,1626,624.1250280155548,111.9328808752851,102.92472429412611,90.62595540571986,7.8015628501944345,1.3991610109410637,1.2865590536765763,1.1328244425714984,80,78,79,41,0.5125,56,60,53,0.7,0.75,0.6625
0,1627,689.8416897837428,119.87675388692544,110.01817983467816,96.2707096595892,8.623021122296786,1.498459423586568,1.375227247933477,1.203383870744865,77,78,78,46,0.575,55,61,55,0.6875,0.7625,0.6875
0,1628,186.1371047321304,73.09390166561823,49.55125908889731,20.03977348649133,6.20457015773768,2.4364633888539413,1.651708636296577,0.667992449549711,30,30,9,23,0.7666666666666667,15,24,15,0.5,0.8,0.5
0,1629,617.900088719648,111.16377598195427,102.25253626523602,90.11865024967662,7.7237511089956,1.3895471997744284,1.2781567033154502,1.1264831281209577,77,80,77,47,0.5875,60,1,55,0.75,0.0125,0.6875
0,163,549.8302845596346,98.39933790240386,85.89703731629861,88.66669566887037,6.872878556995433,1.2299917237800482,1.0737129664537326,1.1083336958608796,79,61,70,50,0.625,45,54,64,0.5625,0.675,0.8
0,1630,522.4657585967975,167.9121367601453,115.79179485499901,26.07647574067363,6.530821982459969,2.098901709501816,1.4473974356874877,0.3259559467584204,79,80,73,9,0.1125,46,53,12,0.575,0.6625,0.15
0,1631,576.8537105014486,106.05484212291,97.65100031763852,86.32024468428233,7.210671381268108,1.325685526536375,1.2206375039704815,1.079003058553529,80,78,76,54,0.675,59,1,54,0.7375,0.0125,0.675
0,1632,636.2613178311611,108.45800586014359,93.65408117147953,97.86397137492571,7.953266472889514,1.355725073251795,1.1706760146434942,1.2232996421865714,73,61,61,38,0.475,40,55,56,0.5,0.6875,0.7
0,1633,271.16048518028043,71.55056980640597,54.97305504640918,39.59777589716286,6.779012129507011,1.7887642451601493,1.3743263761602296,0.9899443974290716,40,38,40,25,0.625,35,36,34,0.875,0.9,0.85
0,1634,713.0043729200071,122.61442470479186,112.46649266938898,98.24414026592814,8.912554661500089,1.5326803088098981,1.4058311583673624,1.2280517533241018,74,78,78,54,0.675,56,1,54,0.7,0.0125,0.675
0,1635,646.0416030976731,109.56690099166634,98.58104161202058,95.32765153414343,8.075520038720914,1.3695862623958293,1.2322630201502573,1.1915956441767928,67,72,38,28,0.35,54,1,56,0.675,0.0125,0.7
0,1636,150.3271932143345,130.78207131696422,25.760720422012717,15.63508755918655,3.7581798303583627,3.2695517829241054,0.6440180105503179,0.3908771889796637,40,40,38,17,0.425,39,18,30,0.975,0.45,0.75
0,1637,287.60799997952114,93.70581836759924,61.58246356514054,26.91555127123302,7.190199999488028,2.342645459189981,1.5395615891285135,0.6728887817808256,40,40,33,23,0.575,30,34,18,0.75,0.85,0.45
