,Al CN Avg,Al CN Max,Al CN Min,Al-Al NN1 BL Avg,Al-Al NN1 BL Max,Al-Al NN1 BL Min,Al-Ga NN1 BL Avg,Al-Ga NN1 BL Max,Al-Ga NN1 BL Min,Al-In NN1 BL Avg,Al-In NN1 BL Max,Al-In NN1 BL Min,Al-O NN1 BL Avg,Al-O NN1 BL Max,Al-O NN1 BL Min,Ga CN Avg,Ga CN Max,Ga CN Min,Ga-Al NN1 BL Avg,Ga-Al NN1 BL Max,Ga-Al NN1 BL Min,Ga-Ga NN1 BL Avg,Ga-Ga NN1 BL Max,Ga-Ga NN1 BL Min,Ga-In NN1 BL Avg,Ga-In NN1 BL Max,Ga-In NN1 BL Min,Ga-O NN1 BL Avg,Ga-O NN1 BL Max,Ga-O NN1 BL Min,In CN Avg,In CN Max,In CN Min,In-Al NN1 BL Avg,In-Al NN1 BL Max,In-Al NN1 BL Min,In-Ga NN1 BL Avg,In-Ga NN1 BL Max,In-Ga NN1 BL Min,In-In NN1 BL Avg,In-In NN1 BL Max,In-In NN1 BL Min,In-O NN1 BL Avg,In-O NN1 BL Max,In-O NN1 BL Min,O CN Avg,O CN Max,O CN Min,O-Al NN1 BL Avg,O-Al NN1 BL Max,O-Al NN1 BL Min,O-Ga NN1 BL Avg,O-Ga NN1 BL Max,O-Ga NN1 BL Min,O-In NN1 BL Avg,O-In NN1 BL Max,O-In NN1 BL Min,O-O NN1 BL Avg,O-O NN1 BL Max,O-O NN1 BL Min,id,xx,xy,xz,yx,yy,yz,zx,zy,zz
0,6.0,6.0,6.0,3.0881061935572034,3.717052490417028,2.7244218626312584,2.9126056985411504,3.5088730687555825,2.7244218626312584,,,,1.9717006630700804,1.9717006771795844,1.9717006427898802,6.0,6.0,6.0,2.771596435239504,2.80304615342698,2.7244218626312593,3.349024694331424,3.7735107788382023,2.8816704442227024,,,,1.971700667658745,1.9717006771795844,1.9717006427898802,,,,,,,,,,,,,,,,4.0,4.0,4.0,1.9717006642949246,1.991345401155269,1.9519950019091539,1.9717006685114127,2.030756591828598,1.9127053206940734,,,,2.7272465709165967,2.7272558193255567,2.7272379356570067,1704,4.91530202,0.01632155,0.00026242,-2.4717021,4.24829093,-0.00350652,-0.00315146,0.01162933,13.33460957
0,5.166666666666667,6.0,4.0,3.1857124739343523,3.293382275346792,3.108192965512493,3.2739410433615532,3.7438574768740596,3.1399016297063977,,,,1.922556535572579,1.9895001895622524,1.8089705333703425,4.5,6.0,4.0,3.2276938283418652,3.313056319238098,3.111030748432953,3.2365411771447,3.2962855894494343,3.160412228224986,,,,1.8623851502561903,1.9500093336961306,1.8089734547365472,,,,,,,,,,,,,,,,3.6666666666666665,5.0,3.0,1.9408343588763117,2.1576050402954214,1.8218956404339568,2.544164591531539,4.589433758305568,1.7611022936419942,,,,2.81222811042428,2.8635564920254004,2.7565857602891435,1705,4.94684165,-0.02123708,-0.01524374,0.03624418,8.50135915,-0.00760905,0.02779356,0.00744977,9.12974821
0,5.5,6.0,5.0,3.3438919850202327,3.4592095246457895,3.220614408711457,3.3246599920808624,3.399463162770958,3.1015049599816926,,,,1.9554436205554344,2.0604078731737423,1.8504793874801528,5.5,6.0,5.0,3.3364620318543103,3.387381333044736,3.244434232003139,3.3542380579198903,3.459112760686105,3.2801046864580057,,,,1.9554436227889231,2.0604078731737423,1.8504793874801533,,,,,,,,,,,,,,,,3.6666666666666665,4.0,3.0,2.016824004793841,4.026922257298544,1.7904393889345862,2.1199975512500724,4.027034727346321,1.7904393889345864,,,,2.8102235365130857,2.8183370719501286,2.793996494919334,1706,6.2003782,0.17122093,0.06865549,-3.24883708,5.28413102,-0.00962777,-0.25792179,-0.12463232,23.6739151
0,6.0,6.0,6.0,3.2669995435831005,3.386328954773142,3.1654464689979283,3.2507406880534377,3.389429859701809,3.1260739478765665,,,,1.9762603820107154,1.9832754182146501,1.9580239076542305,6.0,6.0,6.0,3.239592662797953,3.3532592657995166,3.036871151704419,3.2652041176815274,3.479109854290936,3.1264892758820624,,,,1.9778624201451407,1.9832754182146501,1.958023907654231,,,,,,,,,,,,,,,,4.0,4.0,4.0,2.0535343879604393,3.815661642867204,1.932396141141691,2.2074152181948636,3.871298793179021,1.9323961411416912,,,,2.7505581010242977,2.7505730699611344,2.750540039379192,1707,9.1678977,0.02774968,-0.03316988,-0.02708204,9.16748544,0.01996742,0.03252655,-0.02053844,9.16741519
0,,,,,,,,,,,,,,,,4.814814814814815,6.0,4.0,,,,3.376174668375244,3.418006108149223,3.3080137744886433,3.9331823424581986,6.413755590540527,3.128253755024702,1.9608239256961741,2.052186887594065,1.8980118893913749,6.0,6.0,6.0,,,,3.3221851606288544,3.3257287089529943,3.308013774488644,3.5003815854154796,4.765851344030178,3.184009233238196,2.0521868875940643,2.0521868875940648,2.052186887594064,3.3333333333333335,4.0,3.0,,,,1.9699664412217024,2.0722857321328685,1.8843598646562003,3.252371628563212,7.51253300017508,1.9723355560189975,2.963516066988747,2.992107457644905,2.9063470524402826,1708,24.88031622,3.229e-05,-0.07842813,-1.737e-05,6.25650751,-1.779e-05,-1.45278111,-5.31e-06,5.85963767
0,5.043478260869565,6.0,4.0,3.2568261917885746,3.3869782890799227,3.163652393559296,3.8518509061933837,6.231221185684302,3.0559161720621293,3.2447972967781133,3.5878479559262453,3.0806302933691625,1.9494455962993897,2.030088431166765,1.845990490749831,5.333333333333333,6.0,4.0,3.2235707407037633,3.2677377065182607,3.138740684311542,3.168902858276061,3.375463999784779,2.9623417167673427,3.2645341072096667,3.3362264024489683,3.2190171105123446,1.9553910984177936,2.030088431166765,1.8459952212090305,4.666666666666667,6.0,4.0,3.2201024987186337,3.269981586832155,3.1741165860792697,3.7400210824713334,5.7825524153160455,3.1082622896281293,3.8641013165452995,5.32827843357837,3.189452229046968,1.9310452152825555,1.9900889694492558,1.8459923652647878,3.6666666666666665,5.0,3.0,2.005994821011478,3.4638739988549574,1.8464478460950038,3.5490120041947635,5.662456654735323,1.8105140424745827,2.5703086649076847,4.603640013194489,1.7995484871155674,2.8920458955075254,2.9430765312221268,2.838483812852225,1709,10.11628852,-0.0315032,-0.03448311,0.02680718,8.67116504,-0.01423371,0.03145889,0.01447654,9.30071223
0,5.65,6.0,5.0,3.359453940622596,3.490064902589466,3.14984576216531,3.871099467480564,6.603553528871811,3.1498135490179573,3.7279931737288976,6.228864326820738,3.14988564217152,2.0124666566492,2.0879572594839035,1.8722698473051658,5.285714285714286,6.0,5.0,3.391832434372169,3.433312465024646,3.31970668225126,3.3200108612567654,3.490405167244052,3.149910188460016,4.282430503766512,6.728979258952616,3.1498856421715202,1.9338948124166393,2.0879572251953213,1.8722698473051662,5.2,6.0,5.0,3.3873165330995065,3.4332022707825853,3.2857972559235242,3.9504695740315325,6.416215450391921,3.1498135490179564,3.354149501207588,3.490405167244053,3.14976600215289,1.9154073228831976,2.087957225195321,1.8722698473051662,3.6666666666666665,4.0,3.0,2.034539239551024,2.9786884780287566,1.8183452493389902,3.1063983412745784,6.604124340557011,1.8183452493389902,3.3091289468158873,6.728737241005569,1.8183452493389902,2.8451928884159474,2.853326196655363,2.8289263025709777,171,6.29542818,0.22608999,0.06483925,-3.34369152,5.33889671,0.00352311,-0.24160954,-0.17449752,23.827644
0,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,2.878333961609922,2.9003872995052777,2.7901206316044247,3.9690973721559475,5.4794592184470545,3.01065396740613,2.056414576392732,2.0564145890005396,2.0564145575242474,6.0,6.0,6.0,,,,3.24577939419843,3.2457793941984305,3.24577939419843,2.7901206316044247,2.7901206316044247,2.7901206316044247,2.056414588912242,2.056414589000539,2.056414588823945,4.0,4.0,4.0,,,,2.053357219853283,2.074806969186874,2.0013596718098308,3.1986843196412797,5.734576448754396,2.001285859602099,2.8435328080428546,2.8435476384847727,2.8435180882678806,1710,5.14600887,0.03857962,0.00337291,-2.60614209,4.43681898,-0.01044643,-0.00928613,0.02689417,13.81244907
0,5.428571428571429,6.0,4.0,3.15006269949811,3.3733103262659743,2.8860242930790134,3.1774682316604945,3.429865646141598,3.0044232448605794,,,,1.956604905279617,2.0038011315583995,1.8401553407897604,5.333333333333333,6.0,4.0,3.1881456849942924,3.436290413607264,3.012216878195467,3.220177386344337,3.381034780825479,2.9735658715367634,,,,1.9488349165803278,2.0038011313947113,1.84015534078976,,,,,,,,,,,,,,,,3.5833333333333335,4.0,2.0,2.0336250480903875,3.4157462753149783,1.8549067651527562,2.0265738566391973,3.44318829786116,1.8548756498072885,,,,2.8653697619071377,2.884410726996003,2.858948841053981,1711,10.01083643,-0.01915132,-0.04094992,5.01099164,2.91001733,-0.01247752,-0.13796368,-0.03796306,14.00353976
0,6.0,6.0,6.0,4.015577552696695,5.408718830950735,3.7274785715337533,3.531348177927477,3.7349114627918585,3.2662920214768696,3.4423884204260062,3.5600913999741555,3.362645910139265,2.126678454405256,2.1312012068818724,2.1040839772674413,6.0,6.0,6.0,3.5214771780672054,3.7423618489294497,3.266264145588302,3.4878280389336824,3.7274747385120377,3.263407648415535,3.5103019593391904,3.6709360214723654,3.4320476042703563,2.123453117989225,2.1312006069112135,2.1040978987411516,6.0,6.0,6.0,3.4365488521324052,3.742427020807866,3.2547418812814284,3.614777089736737,5.512633065703625,3.254773260474432,3.511459369835572,3.6453182942174998,3.3343179991310095,2.1240654826610856,2.131201206881873,2.104083977267441,4.0,4.0,4.0,2.8323811647706076,4.622856427177557,2.076574914696128,2.9730803954571683,5.473522403287467,2.0765866949786713,2.1671713529383925,4.123207513356667,2.0765896441328415,2.9557203440569064,2.95572776636626,2.955713654235342,1712,9.85154203,0.0067813,-0.00679827,-0.00639974,9.85140032,0.01021042,0.00648394,-0.01050911,9.85151375
0,5.545454545454546,6.0,5.0,3.3326632476504296,3.4870256885117983,3.1359688500575844,3.3743499229935945,3.416629364573584,3.3115837159628523,,,,1.984218718326469,2.0812189497536457,1.8678184478525317,5.476190476190476,6.0,5.0,3.404766539127852,3.48727905427329,3.1359999736072304,3.374093380937628,3.4870944060573694,3.311541852676695,,,,1.9694377224076534,2.0812189497536457,1.8678184478525317,,,,,,,,,,,,,,,,3.6666666666666665,4.0,3.0,2.5952063576348965,4.969069223506893,1.8105131876218492,2.0732426365596264,4.06276238036338,1.8103923116873477,,,,2.837412761473035,2.8455675233749194,2.821103260318344,1713,6.2715754,0.04220656,0.05381118,-3.17237828,5.41046505,-0.00930083,-0.20410745,-0.08619885,23.83911017
0,5.166666666666667,6.0,4.0,3.113449420539588,3.4913425362587236,2.722098958742529,,,,3.1947771465075694,3.5495705464424483,2.722099131950878,1.9525476966220714,2.0242451074167005,1.8570908624887754,,,,,,,,,,,,,,,,5.5,6.0,4.0,3.1367420544378612,3.473910767263346,2.8164497497606176,,,,3.598937722228282,4.918249763850475,3.1101545082697726,1.9806941571597259,2.0242451074167005,1.8570908624887752,3.5,4.0,2.0,1.9751453905234213,2.1108092580895956,1.9327854899305212,,,,2.692799802677119,4.907522845945087,1.8373864055306066,2.8904328905147825,2.909032025040463,2.883910443807612,1714,9.98602613,-0.05463861,0.60057293,4.98958241,2.95089184,0.27763473,0.80892053,0.09935931,14.11022309
0,5.8,6.0,5.0,3.281048690566608,3.4912246309128285,3.141003287748739,3.4059522176284363,3.4409662928085565,3.315987879010114,,,,2.0414659803972888,2.0842488386651055,1.8703345998734413,5.363636363636363,6.0,5.0,3.3954785256820275,3.491136205993906,3.1410279743213336,3.3490536172638716,3.490947865462496,3.1410279743213336,,,,1.9481215878359537,2.084248838665106,1.8703345998734417,,,,,,,,,,,,,,,,3.6666666666666665,4.0,3.0,2.5375645022603663,4.331365942833042,1.8133069702070614,1.9983789717669458,4.010351489220165,1.81342124503879,,,,2.841364287589378,2.8495248179690393,2.8250432480470753,1715,6.28174642,0.02377593,0.05169056,-3.1614556,5.42851276,-0.00925413,-0.19641969,-0.08070835,23.86270947
0,5.285714285714286,6.0,4.0,3.219580059940968,3.4115549213040164,2.970381905943381,,,,3.5547386064992876,5.3323006407468485,2.8634214489470615,1.9397888233818505,1.998168692239915,1.8352722347823585,,,,,,,,,,,,,,,,6.0,6.0,6.0,3.10853008710608,3.1249598560647076,3.0921003181474527,,,,4.938208104122464,4.938208104122464,4.938208104122464,1.998166789177675,1.9981686784585604,1.99816489989679,3.5833333333333335,4.0,3.0,1.9545174450822473,1.9988596007678356,1.920407925888262,,,,3.005011231873674,4.586777207000134,1.9977694693926624,2.856850272711799,2.8759881003026155,2.850470897092348,1716,5.80033438,-0.00368594,0.01907892,-2.89672481,5.02484179,-0.03822599,-0.04437936,0.07907596,13.9362047
0,5.5,6.0,4.0,3.400191352623933,3.6876263105693776,3.112756394678488,3.1020973690162568,3.446295866627536,2.8550386289812533,3.448908261530706,3.610657474879484,3.354294668743709,2.0361003360176544,2.082796796461054,1.909038782287563,6.0,6.0,6.0,3.0218973036902503,3.196972742448341,2.764870256307695,3.0510608891510236,3.112761930945243,2.8549943298032137,3.2816708192890625,3.47506101121764,2.9452956000108927,2.0804629874587275,2.0828002788698368,2.0730848433089966,4.4,6.0,4.0,3.4248357514029877,3.527884149459112,3.1968779049726437,3.352487086574169,3.466950709370604,3.0552728383903496,3.4716607249278133,3.6763594986173063,3.3350150934870975,1.9437910963096408,2.0828002812279043,1.9090387822875627,3.375,4.0,2.0,2.3322556785268964,3.550718211456813,1.7622988599298517,2.1326546606684698,3.4154570152757286,2.031849261235559,2.3660915347397724,3.887867949664853,1.7622988599298521,2.9598728894938344,2.9721135116757633,2.926773449122304,1717,9.98727058,-0.15321155,-0.6214017,5.04264847,3.03071509,-0.29245023,-1.15166018,-0.06763601,14.66011633
0,5.333333333333333,6.0,4.0,3.1211908175109517,3.3833589605155043,2.771806018685707,3.4318537928800397,5.279259114162077,2.639629517486596,3.20134965701404,3.4623806732084295,2.8378565442665042,1.9526891970353202,2.0101529568569694,1.8433134510589493,6.0,6.0,6.0,2.9143502834057595,2.9448748307182444,2.8838257360932746,5.279259034973191,5.279259034973191,5.279259034973191,3.046532154994103,3.046532195346077,3.046532114642129,2.0080749562109528,2.008074956210953,2.0080749562109528,5.0,6.0,4.0,3.192233474106068,3.315631507672646,3.0688354405394906,4.159697023086631,5.272861891179158,3.046532154994103,6.663544267715032,6.663544267715032,6.663544267715032,1.9267311860582748,2.0101489210576005,1.8433134510589493,3.375,4.0,2.0,1.968232109462235,2.133746742374388,1.81725454690475,2.938687338614074,4.647801651923492,1.9424809427606866,2.963489583436313,4.688976848261835,1.6831024490726931,2.808079787435133,2.836937794794011,2.7376495206161566,1718,9.6516448,-0.1976118,-0.80207906,4.88857416,2.85935757,-0.37367905,-1.39870672,-0.10204342,14.31630891
0,4.5,6.0,4.0,3.5658561355518366,4.032616473001341,3.198734522893136,3.313339961847762,3.4597203025058914,3.1566262249636874,3.321034789420833,3.4310657632863397,3.198734522893135,1.9278424568971022,2.039927390884826,1.8904808122345271,5.2727272727272725,6.0,4.0,3.314138420600668,3.4146537481419155,3.10990656003789,3.4506487945483286,4.525431088056948,3.2191535835189726,3.274373688271423,3.445559810766955,3.1332683164635027,1.9855831804665345,2.039927390884825,1.890480812234527,5.333333333333333,6.0,4.0,3.3018743590122153,3.38763791053675,3.109906560037889,3.288470276160736,3.445558409496195,3.1566300728891163,3.4913044324522255,4.621692632276838,3.156626224963686,1.9901118646680596,2.0399273908848254,1.8904808122345274,3.3333333333333335,4.0,3.0,2.2202651372283806,3.989381363872379,1.8656065400404929,2.308704974495146,4.791003511689656,1.8656065400404926,2.3587781134155903,4.71802132054978,1.8656065400404935,2.9447880503265913,2.974658292139795,2.8866921771219345,1719,24.45762994,1.194e-05,-0.02392879,-1.71e-05,6.21981312,2.55e-05,-1.52637692,-4.31e-06,5.89412506
0,5.454545454545454,6.0,4.0,3.1745044370569433,3.436334094131781,2.893051074718089,3.2181733304227493,3.468517283392632,2.893062517915948,5.010584232525843,6.784104561467154,3.392160354458632,1.9617208606887457,2.006241672769288,1.8430466754839583,5.5,6.0,4.0,3.1558527177622393,3.4180734482391,3.0186599208300877,3.144183012814474,3.3936778220343915,2.8946882035945563,3.9913403934923473,5.7860645262842025,3.3920523423821103,1.9654407674455547,2.006238873648243,1.8430467108778084,4.0,4.0,4.0,3.422854412632759,3.422854412632759,3.422854412632759,3.393099015895062,3.393099015895062,3.393099015895062,,,,1.8430466754854822,1.8430466754854822,1.8430466754854822,3.5833333333333335,4.0,3.0,1.9790220815947348,2.0063442342136293,1.9241452190471797,2.5780212153826967,4.839813587919706,1.8419462404944158,4.384339256025734,7.366810142577665,1.8419462404944154,2.874917519022509,2.894022732611828,2.868548858575763,172,5.78956463,-0.02021543,-0.01206027,-2.87688743,5.02396266,0.01403888,0.02887022,-0.02248535,14.16876998
0,5.333333333333333,6.0,4.0,3.18152460822333,3.3816717596542087,2.975248479538278,4.703881341555483,7.550865445503046,2.8495552849414985,,,,1.9231482617800533,1.9768448629922002,1.815966396529413,6.0,6.0,6.0,3.097417164446874,3.097417164446874,3.097417164446874,,,,,,,1.9767129375201424,1.9767129375201424,1.9767129375201424,,,,,,,,,,,,,,,,3.5833333333333335,4.0,2.0,1.9376453225913466,1.9768156182785428,1.8959296297459427,4.262584703647688,6.6557065882383535,1.976569929608217,,,,2.8335546177556377,2.8523623362016686,2.8272849037662184,1720,5.69936327,0.00829986,0.02980623,-2.85730664,4.9315014,0.00083543,-0.07058338,-0.04552385,13.98570443
0,3.0,3.0,3.0,,,,3.560958683310718,3.560958683310718,3.560958683310718,3.5606993116566805,3.5606993116566805,3.5606993116566805,1.9480337663866836,1.9480337663866836,1.9480337663866836,2.5,3.0,2.0,4.950742346996374,6.34052601068203,3.560958683310718,3.5609586833107176,3.5609586833107176,3.5609586833107176,4.809362385258637,6.058025458860592,3.5606993116566814,2.045773557977931,2.1435133495691785,1.9480337663866838,2.0,2.0,2.0,3.5606993116566805,3.5606993116566805,3.5606993116566805,3.5606993116566814,3.5606993116566814,3.5606993116566814,,,,2.143248339763471,2.143248339763471,2.143248339763471,1.6666666666666667,2.0,1.0,3.524712060413956,6.340417152865505,1.8724598083310469,2.6687998112043743,4.91732518698938,1.8724598083310469,3.5082959606302624,5.352626812697022,2.143248339763471,2.753933974640297,2.7663100728311436,2.7292508690300377,1721,3.24335786,0.00786359,0.01727868,-1.62821237,2.80499299,0.00601507,-0.06517186,-0.06597104,12.11569603
0,4.888888888888889,6.0,4.0,3.5086311253022213,3.654515150229619,3.4479469354611507,3.482771070535446,3.757588853197623,3.1693913090636108,3.406655037078465,3.568979546842377,3.341608618259767,2.057236681947313,2.1388567697191645,1.9450966495992108,4.666666666666667,6.0,4.0,3.4662317194477748,3.53021648776168,3.3984440237137696,3.3051237254740866,3.4224387839681287,3.169372695408501,3.451010047059103,3.5780536223759065,3.293869146236449,2.054820495286314,2.1388561529687133,2.023167572904512,5.176470588235294,6.0,4.0,3.3841288073782403,3.5080951492382555,3.12986072386366,3.473456519268607,3.7735508565037827,3.1693913090636148,3.397803503735671,3.5763010411229077,3.2499597983609476,2.046585041624315,2.1388561529687133,1.9450951058298802,3.6666666666666665,5.0,3.0,2.565172203954693,4.432320794498359,1.9011623751857671,2.9428240784215105,4.788206030609412,1.9011623751857671,2.2143563666341697,3.613884354695015,1.9139012400991509,3.047025507092173,3.100566455888932,2.9908930769702216,1722,10.7020449,-0.02591094,-0.05449359,0.02189111,9.13399861,-0.03223326,0.04987941,0.03409974,9.7592061
0,5.428571428571429,6.0,4.0,3.1528647487775556,3.4088017944993356,2.879219746526507,,,,3.951503270899715,6.195610735383022,2.8931601064459866,1.9499912022593548,1.99669140960481,1.8339607070587245,,,,,,,,,,,,,,,,5.0,6.0,4.0,3.219778576388865,3.393889673644584,3.045667479133146,,,,3.372072428077424,3.372072428077425,3.372072428077423,1.915325353359739,1.9966899996607532,1.8339607070587247,3.5833333333333335,4.0,3.0,1.964336083333082,1.998436280904887,1.937875086617833,,,,3.485300550204183,6.362146512529545,1.8167526768895692,2.861555079594485,2.8804199676477484,2.8551915230804727,1723,9.91524107,0.04143537,-0.0979209,4.94547215,2.91379055,-0.04614642,-0.04964499,-0.01409826,14.12599403
0,,,,,,,,,,,,,,,,4.857142857142857,6.0,4.0,,,,3.3343395353717233,3.372858654665005,3.295776059412029,3.5335055010316867,4.8993627856325865,3.041007418247938,1.9845724963008506,2.0824217717067293,1.893534079508835,6.0,6.0,6.0,,,,3.3255500521637344,3.3255524632003546,3.3255476411271143,6.573925268379967,6.573925268379967,6.573925268379967,2.082418540441009,2.082418676637329,2.0824184042446885,3.6666666666666665,5.0,3.0,,,,2.0040550029034265,2.221961711966046,1.8944700376705468,2.972962372099117,4.26932907381458,1.9301656434245074,2.94214606947699,2.9956534665863046,2.8841521109566473,1724,5.19138964,-0.03150449,-0.02873945,0.05370508,8.90515466,-0.02325298,0.05267691,0.02506182,9.52192118
0,,,,,,,,,,,,,,,,3.5,4.0,3.0,,,,3.411965181878991,3.5205948067329977,3.333872001432392,3.7456254702049203,5.116290182632044,3.332686928181752,1.9856332912857855,2.05074829266361,1.920518289907961,3.5,4.0,3.0,,,,3.448358261129872,3.5417196637801744,3.35499685847957,3.3362421479336697,3.3362421479336697,3.3362421479336697,1.9856332912857855,2.05074829266361,1.9205182899079611,2.3333333333333335,3.0,2.0,,,,1.9906109689338527,2.172157968517013,1.8940376104870769,2.9512247190518166,4.962928154086714,1.8940376104870766,2.95051057378708,2.9926310157645513,2.8854402006805104,1725,12.42778237,1.447e-05,-0.04105745,-7.7e-06,3.15448809,-9.72e-06,-1.50165582,-6.13e-06,5.94638087
